id	C1	C2
C1QB	0.315123021603	0.315123021603
C1QA	0.393903777003	1.99847912043
APOL2	107.284208611	128.97342369
MAMLD1	20.5240530595	29.2933648601
CYP3A7	3.95117419958	6.81220515072
WFS1	240.649576478	198.570132464
OR6C4	0.0393903777003	0.0393903777003
DDAH1	109.512171999	110.458924733
ELMO2	233.516945466	251.219425835
ELMO3	176.733251512	129.119653746
HUS1B	5.1800403595	4.30937719345
ITGB1	453.451909497	495.102145813
LYPD6B	16.6787167713	19.300983727
MBLAC2	11.6026477814	9.73972606659
MBLAC1	6.55907450616	6.57586288452
CCDC137	55.4400606155	51.9669668674
OR5K4	0.0393903777003	0.0393903777003
VSIG7	0.0393903777003	0.0393903777003
VSIG4	0.590855665505	0.590855665505
CRELD1	120.005717292	111.809849598
VSIG2	0.354513399303	5.16823942959
OR5K1	0.0393903777003	0.0393903777003
OR5K2	0.0393903777003	0.0393903777003
OR5K3	0.0393903777003	0.0393903777003
ARMC4	75.1297126487	104.971791364
EIF4A3	125.021635927	134.570566572
SLC29A4	116.294721834	97.1914484426
SLC29A3	89.6849010512	84.9792979285
SLC29A2	161.292699099	156.610048294
SLC29A1	163.973234199	164.556127757
TOP1MT	338.504201867	289.869807377
ARL4D	18.7755875587	14.5670304298
VWC2L	0.196951888502	0.196951888502
SHPRH	191.318291977	221.597241029
ARL4C	41.8543157578	42.2023077011
GLE1	145.379158042	145.897188686
ADORA2A	25.1355780587	19.8984731659
ADORA2B	18.3512554169	20.4896306992
GPKOW	80.7749970481	71.3174572513
CCDC130	47.6690180004	46.7846359909
TIRAP	65.4582006857	73.3805474639
RSC1A1	14.0795640945	14.3992042542
LSM3	42.2483968735	44.0319657326
GOLT1B	37.0026938915	42.1424572468
GS1-393G12.10	56.3754226342	26.1603056267
CDK14	149.051338919	165.17601978
TOMM5	67.9934062958	69.0817403793
MAVS	133.7609028	125.258070387
SPHAR	9.71121788025	11.2173871994
PLXDC2	73.722158879	69.8750610575
PLXDC1	44.3320545554	26.6234902442
C6orf204	118.147971541	114.366414458
RP1-177G6.2	16.8200378641	15.1605563387
AC122133.1	0.0	0.0
JAM2	89.6582610533	78.685577333
C6orf203	37.6421390623	41.0333933011
AL139008.2	0.0	0.0
CNOT10	438.04456	482.993066356
ARMC2	18.1201060265	21.3104263321
TMEM90A	20.8432920501	19.617630057
MRAP	34.5474425629	36.4912853464
PDZD2	233.867535785	223.897136457
GALNT8	39.8532317206	32.7990654036
GALNT9	2.80825164169	0.236342266202
AASDHPPT	125.859614767	140.543326296
AC010931.1	8.86665283144	9.05891095102
MKI67IP	149.065205596	157.433938049
GALNT5	5.84798054397	8.97875837982
GALNT6	58.6377059072	54.8232918829
GALNT7	162.152529344	210.890629396
SARM1	59.926517725	54.4181753248
GALNT2	104.220769987	99.2383712903
GALNT3	124.216275528	97.6979404241
CCDC132	216.371940397	196.719445914
DGAT2L6	0.275732643902	0.275732643902
PAAF1	68.1998248324	68.1547670588
RRN3	127.413381837	144.663421839
AC093830.1	0.0	0.0
FAM103A1	36.8809679076	39.7718132064
POLDIP3	95.6102625206	91.9039846212
PTCHD3	0.157561510801	0.157561510801
SULT1A4	73.3026862144	69.1821360588
ST8SIA4	24.7458233535	23.4165951908
CD3G	12.9845764488	4.11512937397
DMWD	14.5260522887	13.7896450087
CR762481.2	0.0	0.0
WNT3A	1.97558709979	5.47021500021
C12orf69	2.65069013089	2.42067795247
CD70	33.3938580081	15.1726947874
BHMT	34.5496802852	19.8622699007
CD72	81.5676411316	61.9203610495
CLOCK	226.929954596	250.420427285
RFC5	124.727255926	135.804358587
ZFHX4	72.1762380078	142.526222266
NOXO1	28.401296638	14.6905480698
HTN1	0.433294154704	4.41981224716
RFC1	444.212764911	509.644450173
ZFHX3	29.7197065055	37.3234997839
RFC2	325.661629662	306.265533432
KIF14	159.96195814	195.518399924
SH3BP5	122.37554504	130.496593438
KIF17	253.178440906	180.938339911
SH3BP1	378.426609218	315.964751951
SH3BP2	187.77480834	195.469354354
CBX8	13.9176905379	19.2472774163
CBX7	75.4916311055	46.2604724467
CBX6	55.4563205466	59.0003073439
CBX5	61.3275485039	66.8743844032
CBX4	46.2754609287	34.7205922306
CBX3	226.271233104	242.340671085
KIF19	17.2395382151	23.7750719115
ATXN7L1	83.7049434111	103.679624021
C12orf68	12.6310567856	11.8378295898
SEC16A	432.713509634	406.740150578
NLRP4	9.71632750332	0.393903777003
NLRP7	39.6224050745	19.0109464005
NLRP6	7.66943030059	0.512074910104
NLRP1	16.528080985	15.1744655147
FASTKD3	108.522926241	141.374267995
DOCK10	15.4535214156	27.8340216577
NLRP2	10.6185097396	8.36880990863
BX927168.5	0.0	0.0
PSEN1	158.941393055	157.619868197
GBA	183.704206452	201.757701144
NLRP9	3.53651093692	1.99847912043
NLRP8	0.393903777003	0.393903777003
RAB19	17.803010568	14.4292897359
RAB18	103.215170451	110.603230543
WDR24	124.489854731	106.542046942
CYB5D2	30.3322787285	29.7479839325
ZBTB16	3.95117419958	5.94495166093
WDR20	48.6934958547	50.42598515
GNAO1	82.9862402007	77.2347853705
LRAT	176.064370677	193.545406654
RAB13	140.746327154	130.202244513
RAB12	45.0637562796	51.8206451461
LYST	25.8134454638	31.3218232319
CLASRP	90.1098665074	75.4694763497
RAB17	151.618369468	109.866048276
PPP1R12A	212.497732475	230.791827701
RP11-150O12.5	0.118171133101	0.118171133101
DNAJC24	69.243906565	80.6537088156
PPP1R12B	52.5388081744	50.5897745416
RQCD1	146.993250526	153.068698086
ASCL2	3.67886572331	5.2962679863
CKS2	54.2789459229	52.59167099
PAF1	93.5390237942	91.4378761426
RAB1B	127.100842685	120.391983241
ASCL4	0.0393903777003	0.0393903777003
KAT2B	17.6186759025	32.9263272956
SERPINH1	350.352494016	331.74852521
REP15	4.93286657333	4.56595659256
ACADSB	60.741545938	102.837643169
GABARAPL3	9.98613739014	9.1748085022
IGF2BP1	246.516541585	246.721018896
IGF2BP3	373.663165919	378.175786503
IGF2BP2	174.340063751	163.461609013
LARGE	293.397410221	290.907212645
TDRKH	236.617811054	257.006909169
IGSF10	55.4906184897	54.5648064315
KIF1A	400.297688842	404.689174958
KIF1B	437.442365207	477.9877849
KIF1C	184.327673644	166.536943354
CD109	106.548197895	111.595493071
CYP8B1	0.118171133101	0.118171133101
AC134312.1	2.65069013089	3.38371162862
SPATC1	8.52276817709	4.92013666034
ZFP36	17.6828458831	14.5136859939
ZFP37	15.1160307974	21.3822546005
AATF	117.830684766	119.833536729
ATHL1	389.728614561	297.550269119
OR4C5	0.0393903777003	0.0393903777003
AATK	64.8924945146	45.7416192889
OR4C6	0.0393903777003	0.0393903777003
OR4C3	0.0787807554007	0.0787807554007
LL0XNC01-19D8.1	2.29071012139	0.512074910104
ERCC8	124.115107633	145.582215354
CRHR1	5.81669187546	6.59884262085
OR10Z1	0.0393903777003	0.0393903777003
ERCC1	60.7599958554	56.8287216276
ERCC2	100.018708117	89.7516442612
ERCC3	127.485626325	131.474205121
ERCC4	91.9720372036	104.671916984
ERCC5	181.017306641	210.770962447
ERCC6	119.89029073	167.663859814
CD244	0.551465287805	0.551465287805
GNB1L	170.799148664	129.431406602
MRPS15	137.155448169	134.567157954
MRPS14	49.0158644766	54.0275689214
NLRP11	8.42331408709	2.07725987583
MRPS12	43.0617006347	38.0860460326
MRPS11	61.2303708643	59.9954353422
MRPS10	39.4584893361	44.7310179844
C1orf229	5.1800403595	4.02590847015
SPIRE2	56.0115245432	51.4049975052
CD248	14.9715805054	13.7198848724
LOXL1	51.6157391071	46.6664908454
LOXL2	328.838165358	271.762964375
LOXL3	98.8960573897	73.0658739358
LOXL4	18.6920001432	10.3828266636
HAAO	33.4721624553	30.9752807841
C14orf80	133.076727778	94.2612285241
AC091390.2	0.0	0.0
AC091390.3	0.0	0.0
AC091390.1	0.0	0.0
UBE2I	191.540102296	174.410440736
AC091390.4	0.0	0.0
AC091390.5	0.0	0.0
PFKM	176.678361833	170.880845487
PFKL	172.328573808	138.772168741
VIPR2	45.890906699	27.8884979263
TNNI3	30.5489524975	15.0808483735
SUZ12	121.626570515	134.909207821
TNNI1	30.0092638507	15.8940863237
FAM125A	161.340521351	145.918013163
AEN	80.4161593094	72.9892024174
LMAN2L	64.2886836231	64.8925153911
MYBL2	189.102586083	173.762223825
MFSD9	103.152438268	104.103420362
MFSD8	133.045096546	144.180963188
KCND3	15.9231388792	13.7882097512
KCND2	43.7468969002	36.3547138348
CCHCR1	20.5167953074	19.6717146933
SNURF	103.190783896	92.7183689252
MFSD1	48.336185731	72.5510150194
LSM5	68.5870936885	75.5500045791
MFSD3	177.212288857	146.49768734
DIRC2	35.3177960441	40.3254041672
MFSD5	24.2283433005	23.3856041953
MFSD4	10.2739064395	18.9630727768
MFSD7	114.910219982	88.7677775174
MFSD6	83.3777435273	105.348875567
ANKMY2	107.437450059	116.797607072
AC005008.2	0.275732643902	0.275732643902
MZT1	27.4135193825	29.2989797592
USP48	500.225620896	512.362432443
SMG7	247.132422648	259.816385895
DCBLD2	156.992825441	170.520493865
CLEC4M	0.551465287805	0.551465287805
DDX26B	121.420263335	166.806133769
TCL1A	10.617504701	7.78402863443
AC093830.3	0.0	0.0
AC093830.2	7.15562745929	13.0329417363
CLEC4G	25.1039628386	9.01814875752
CLEC4F	0.354513399303	0.354513399303
CLEC4E	0.354513399303	0.354513399303
CLEC4D	3.79361268878	4.1828148067
CLEC4C	2.01497747749	0.236342266202
CLEC4A	5.1575846374	7.79572669417
FZD8	12.6061754227	11.1235771179
CACNG8	24.8839459941	19.0403574035
SSR1	235.712741315	249.854491122
SSR2	144.446141094	153.53375873
SSR3	167.127276257	186.26702597
SSR4	237.252326906	212.80188258
DEFB129	0.0787807554007	0.0787807554007
USP44	96.9534948394	101.085296445
DEFB127	0.0787807554007	0.0787807554007
DEFB126	0.0787807554007	0.0787807554007
DEFB125	0.0787807554007	0.0787807554007
DEFB124	0.157561510801	0.157561510801
DEFB123	0.0787807554007	0.0787807554007
CACNG5	37.0696034431	26.2718174979
CTTNBP2NL	64.6127647534	74.2811538354
CACNG7	105.886951208	91.139449887
AVPR1B	7.66538381577	6.40719604492
AC005544.1	10.2406454086	6.34176206589
C4BPA	0.590855665505	0.590855665505
ADPGK	115.103312597	124.251524553
C1orf185	0.472684532404	0.472684532404
ZIM2	0.669636420906	0.669636420906
AL391137.1	0.0393903777003	0.0393903777003
PPARGC1A	80.701448597	92.9749389216
TPBG	24.7448859215	22.8501877785
AC011366.3	0.118171133101	0.118171133101
APOC2	0.0787807554007	1.68335609883
APOC3	0.393903777003	0.393903777003
APOC1	15.0247297809	16.2467296645
LMO7	149.602267303	169.147824302
RANBP10	97.9749108404	96.4584179968
USP42	183.553459816	209.91463583
RANBP17	83.3000471145	91.7251097709
ELAVL1	99.4277389571	89.1424957365
SELENBP1	171.071190782	141.458841272
BHLHE41	19.0179463997	17.7306810468
PRODH2	0.433294154704	0.433294154704
MIA3	164.622568734	172.087327793
OR4D10	1.81802558899	0.0393903777003
NR1D2	182.615465268	199.108941473
IDUA	108.473446198	67.7813217714
POU6F2	57.5325056836	31.4230728224
GNPDA2	66.1921988577	87.6725531667
POU6F1	51.2633343786	36.2363816872
MAGI3	112.169037282	130.752686232
MAGI2	278.757001407	210.579145417
MAGI1	137.008499503	133.94664032
PPP3R1	96.1400974542	101.475412205
KLHDC10	41.9392752051	49.5303302556
BCAP31	291.884292148	288.308245495
UGT2B4	4.26629722118	0.709026798606
GNPDA1	251.488644853	243.013557583
NGEF	35.3869261369	46.7747286335
LAS1L	326.081960328	318.474237092
CCL11	0.0787807554007	0.0787807554007
TRIM74	6.97561022639	5.08945867419
CUL1	191.09597341	214.165126719
POC1B	83.6380149499	95.6887014657
SLC25A22	190.530989915	144.009099215
ANXA11	300.983729824	280.337284736
SLC25A20	77.5819167271	89.7728366032
SLC25A21	35.5012502894	38.8215276897
SLC25A26	82.9303157553	84.5204593837
SLC25A27	56.4443270043	55.2529693916
SLC25A24	107.292368703	110.940337472
TMEM71	1.18171133101	1.18171133101
C7orf42	175.432665452	170.272880472
VPS35	150.406419568	172.919633679
SLC25A28	115.05167219	103.412487715
SLC25A29	67.3611114547	53.6372092292
PRMT10	151.949683957	177.246037297
ANXA13	0.905978687108	2.51055403054
MAGIX	12.9722514004	17.4512735084
SMUG1	81.4798007533	86.2889103368
UBE2O	182.838131823	177.378981985
ULK3	100.854297765	101.984994963
KLRC1	0.275732643902	0.275732643902
CCL16	0.196951888502	0.196951888502
CUL2	146.163741663	170.518403366
FOXA1	0.0787807554007	3.38371162862
CCL18	0.118171133101	0.118171133101
FOXA3	22.9869055748	21.0288705826
FOXA2	0.275732643902	17.1329753101
BST1	24.0445016399	19.8694344535
BST2	86.1810151413	77.4294806793
COPB1	358.817494199	432.14862407
ZNF823	21.9605640545	35.7790571302
COPB2	276.540514328	317.18481116
CALM3	183.523199663	171.890370183
UNC119	157.844287314	142.86014501
DGCR2	241.336417593	222.150467023
PCDHGA2	12.9971036911	7.41615629196
FASTK	165.938422956	132.229811892
ISG20L2	162.589726076	159.290663056
KDELC1	139.354023933	167.039168358
KDELC2	142.49145963	147.564664863
AC145145.1	5.60478260368	13.4308677763
CARM1	190.94143229	174.753650956
METTL5	116.804655783	127.217704527
GCM1	2.01497747749	1.84091760963
ACTRT2	0.0393903777003	0.0393903777003
FAM168B	105.972235441	93.8600873947
STX18	130.153215237	127.209158145
PAGE4	0.472684532404	0.472684532404
PAGE5	0.393903777003	0.393903777003
PAGE2	0.275732643902	0.275732643902
MIIP	274.327707894	231.365136273
B9D1	80.9311073795	71.5820686743
PAGE1	0.236342266202	0.236342266202
RASAL2	161.130955584	167.267903641
AC093158.1	8.79919180274	6.88848986477
TAS2R42	0.0393903777003	0.0393903777003
PCDHB3	14.9455318451	14.1910476685
PCDHB2	19.3231010437	18.6103038788
PCDHB1	1.81802558899	2.38128757477
PCDHB7	12.0388031006	8.35582447052
PCDHB6	9.47412967682	7.1620259285
ZBBX	3.1966888085	17.7341397628
PCDHB4	12.8240871429	11.0596055984
MKS1	68.7294445261	72.2431984171
OR10A7	0.0393903777003	0.0393903777003
OR4H12P	0.0393903777003	0.0393903777003
USP15	128.424854144	155.353744134
GNRH2	2.13314861059	1.95908874273
PAFAH1B2	170.979971513	170.855661206
PGK2	10.9878540039	9.54500389099
PGK1	366.037319019	368.854196385
AL021546.1	1.81802558899	0.0393903777003
BECN1	98.5525618643	101.534539804
NKX3-1	17.8889140785	13.8193011507
TRIM64C	0.236342266202	0.236342266202
TRIM64B	0.236342266202	0.236342266202
RIMBP3B	0.0787807554007	0.0787807554007
RP11-386G21.1	1.89680634439	1.72274647653
CEP170	224.087821461	256.451619767
LBR	122.993019022	141.656604104
DMXL1	274.429559857	330.791941583
SMTNL1	28.8503749073	17.2299279049
SMTNL2	52.9814770222	29.8042383716
AC091172.4	0.0	0.0
IMPG2	0.827197931707	0.827197931707
AC107977.4	4.40204363316	7.30296116322
IMPG1	3.45773018152	2.65702021867
FAM22F	15.428053081	18.2366774827
FAM22G	26.8617502823	27.170550555
FAM22D	48.6246777326	22.7499617636
CR388219.1	0.0	0.0
RPAP2	86.4110806435	110.985754773
RPAP3	77.7611285821	106.95423118
RPAP1	270.86539422	254.297832116
AP002380.1	1.85741596669	2.95437078923
FAIM3	18.1881190017	10.1160059646
BOK	60.0748925209	52.3327169418
AC012318.1	0.0	0.0
GLB1L	54.884487167	73.1458172202
DGCR6	152.905803308	110.631826796
MRPL3	189.845122755	186.962742746
KCTD3	70.8170113787	80.2169048488
AC011497.1	10.9441124052	9.4073124975
ATP6AP1L	23.8858124316	32.8561759442
LRRC14B	0.0787807554007	1.68335609883
OXA1L	405.999059118	388.863051437
TINAGL1	251.968352571	200.333935514
OR10A3	2.61129975319	0.0393903777003
MAGEC1	0.354513399303	0.354513399303
C6orf57	19.0087273121	17.2370882034
TNIK	259.636222437	295.654643372
SERPING1	315.008328587	299.421907865
C6orf52	34.0557895973	31.4046617821
AL663093.3	0.0	0.0
AL663093.1	0.0	0.0
AL662833.3	0.0	0.0
PSTPIP2	30.1237533912	59.6345669553
KIAA0101	75.4931378365	79.9541192055
TP53RK	56.7180433273	54.8895397186
POFUT2	135.60686551	99.9479509443
DOCK11	127.223148115	179.189555421
C6orf58	0.393903777003	0.393903777003
KCTD6	64.9030114785	76.0225943699
SNX17	292.238461189	292.315335445
SLC12A5	29.1948133931	31.7338072583
SNX15	163.303123601	157.444119103
SNX14	83.0191535279	79.7278246209
SNX13	247.232076168	321.613742754
SNX12	172.811551571	162.680462837
SEC23B	199.952688426	210.445125125
SNX10	82.2026081532	110.007703058
KCTD4	0.118171133101	3.32732181996
TOMM22	98.6071815491	94.3492660522
SNX19	239.82535433	258.026485622
SNX18	50.2512674332	52.8956475258
ICAM5	48.404231362	28.4402893633
KCNU1	1.57561510801	9.59849182516
R3HCC1	217.998477794	189.497073509
ICAM2	6.4477269873	8.20872327685
ICAM1	64.8307383582	52.686093621
AC068353.1	120.548004627	110.471880436
RP11-763F8.1	0.118171133101	0.118171133101
AL513013.1	0.0	0.0
DPM3	44.3219772428	39.6096197218
DPM2	145.59321443	141.009600557
DPM1	128.136311762	139.602243736
MARCKSL1	45.7000694275	43.223446846
CYP27B1	18.6666100547	8.00443908572
LY6E	153.40075767	153.422589794
LY6D	0.354513399303	0.354513399303
PDYN	13.8360338733	9.66908388585
APOA1BP	206.869334221	195.650991917
RABGEF1	8.92451889813	13.0061519369
LRTOMT	77.5494156629	73.1113747954
LY6H	10.1849655509	7.78904956579
SMTN	285.157815658	224.430209681
KIAA0922	299.863018848	331.60533271
OR51M1	0.0393903777003	0.0393903777003
RNF19A	133.091018766	143.177746095
OCLN	150.597569384	161.884111799
TYW5	69.8422088623	62.6156153679
TMEM87B	42.8737522438	55.3663247898
TMEM87A	97.5096555203	109.171530053
TYW3	110.545798853	121.852062643
NEUROD2	2.65069013089	2.42067795247
GPR37L1	9.25874328613	3.38371162862
NEUROD1	0.157561510801	3.36671219766
NEUROD6	0.0787807554007	0.0787807554007
SGK2	16.7422229275	13.4366506562
SGK1	120.874238513	92.3806092963
ZNF268	0.0	0.0
ARPC5L	119.766893677	113.234486207
CHURC1	18.7422351837	21.1174340248
RALYL	21.8309020847	5.8772662282
C1orf162	11.6791412234	9.09945463389
MOS	0.0393903777003	1.64396572113
OR4K17	0.0393903777003	0.0393903777003
TMTC4	320.603932455	320.150535896
TMTC3	107.234713554	128.43400526
TMTC2	31.6799221784	39.4155177772
TMTC1	99.662713021	150.075935945
ZNF618	142.012863621	136.98265294
C1orf168	5.32983741909	4.98171768337
FAM20B	64.0185429752	73.4160682857
TXNL4B	48.1672497317	52.71282392
CFC1	0.0393903777003	0.0393903777003
CDH11	92.1937935874	114.475935273
CDH10	7.98112915456	15.047903128
CDH13	37.1276243255	10.4421164691
CDH12	7.70479490608	18.5902963206
MAP4K5	71.0833966583	83.0338493586
MAP4K4	332.48266352	342.283765681
TRIM71	76.0288524628	71.0381746292
C17orf47	2.65069013089	1.68335609883
SPATA22	0.393903777003	0.393903777003
CDH18	24.3530894667	11.6462187469
SPATA20	117.703533255	99.8091005236
TBC1D15	211.333241001	256.413518816
OR4A16	0.0393903777003	0.0393903777003
OR4A15	0.0393903777003	0.0393903777003
BX284668.1	0.0393903777003	1.64396572113
RALGAPB	484.897435211	538.035999797
GPD1	8.61279532313	5.08945867419
WNT6	0.236342266202	0.236342266202
GPD2	160.110105902	183.242214777
BMPER	54.7808848619	15.1737305075
AC105219.4	0.0	0.0
TCP10L2	0.157561510801	0.157561510801
SDF2	72.7295439243	66.0001800582
NCKIPSD	359.781003289	339.110200323
PDCD2L	63.9389741942	59.4529836699
C7orf49	130.252407461	122.745269738
PLBD1	69.5422503948	91.1103811264
CSRP1	130.931717515	130.145499296
NEFM	148.562054127	166.896234721
NEFH	46.3757195473	33.5068278313
SON	320.657168642	353.748436414
C2orf70	5.92676129937	3.46644569933
C2orf71	0.0787807554007	0.0787807554007
C2orf72	26.5070027485	25.0950407162
GAL	50.7101047561	35.0367539451
PCP4L1	0.0	0.0
C2orf76	26.7204939201	19.3628249615
C2orf77	10.5771360323	18.3283844218
C2orf78	16.7025972977	8.1686777249
NRG3	49.004326418	44.6176557764
NRG2	9.78728603572	0.472684532404
MBP	68.8721811399	67.7676862776
NRG4	16.3725140765	19.3988776878
GAA	193.05502449	170.196712121
NPBWR2	2.61129975319	1.64396572113
OR52E6	0.118171133101	0.118171133101
OR52E4	0.0393903777003	0.0393903777003
OR52E2	0.0393903777003	0.0393903777003
NRGN	13.7774458155	16.0206892192
SUV39H1	208.539985068	188.015762933
XYLT2	132.520594224	114.632740602
EIF4EBP2	56.2923851013	55.7491950989
TFCP2L1	45.1932749972	32.6178335547
AC004696.1	22.0168302059	15.0157244727
OR52E8	0.0	0.0
EDDM3A	2.65069013089	1.68335609883
MEPE	5.96615167707	7.65593763441
AC009113.2	0.118171133101	0.118171133101
C17orf48	29.7684150785	32.4515548795
NUMB	72.1960588545	76.1648881957
AC009113.1	23.4399328232	24.3374061584
ATP1B1	81.363411054	77.7021857351
HCFC2	13.1592287719	20.844552435
CORIN	10.5918273032	7.97547885031
MS4A13	0.354513399303	0.354513399303
TAF7L	20.3786930144	13.8329701051
HRASLS	33.196396403	30.2354212329
HEMK1	112.608963907	95.2008692324
MS4A14	1.06354019791	1.06354019791
EXOC6B	129.121238358	129.090929158
PON1	2.6452235207	0.866588309407
PON3	2.8815657869	3.44482777268
PON2	211.317088641	239.791274823
COMMD10	87.2075951844	94.4676069096
HAGH	85.2222108543	68.972030133
TFCP2	109.332168207	112.65290986
AC092067.1	0.0393903777003	0.0393903777003
SPATA2L	31.4002513066	24.4429465905
RNF31	324.072062008	306.985679567
HTR1D	16.623221688	12.3442824408
ARHGAP40	23.8001833409	23.0213430896
HTR1F	1.81802558899	2.38128757477
HTR1A	17.5613177344	20.4134810492
CKAP4	34.7801542282	32.2342224121
CKAP5	939.189307913	956.339916982
BCL2L1	132.372349657	119.072917327
BAG2	54.2137558982	47.1285565421
BCL2L2	27.8662735075	29.3747699782
AC068418.1	0.0393903777003	0.0393903777003
PNMA6A	15.0626268387	14.0604867935
PNMA6B	12.1650274321	12.9936857224
TFB1M	117.561564282	123.446198486
MRPS27	179.558317937	184.415998921
ZNF335	254.559183672	234.827178843
CPNE6	4.66020099819	1.10293057561
RP11-528L24.3	4.22690684348	8.69251313806
GOLGA6L10	15.2467476726	13.9502966329
KIRREL3	27.8468384594	21.4544912279
AC090579.1	196.284930639	230.128856167
RPS10	49.1358075663	39.8247047514
RBM15B	24.7432174683	24.0102043152
UGP2	275.464422196	310.441041999
SPINT2	80.7221655026	75.2017835751
SPINT3	0.0787807554007	0.0787807554007
SPINT1	169.708102144	161.101469435
SPINT4	0.118171133101	0.118171133101
SLC38A10	40.4829233214	35.0613239333
ITSN1	223.340624392	230.364363812
STK17B	41.704211466	59.1424319148
NDST2	123.346709304	116.910170846
ITSN2	272.609312482	307.014681928
NDST4	0.945369064808	0.945369064808
PRAF2	61.4746797606	53.3262327239
ZNF668	86.0662555397	74.1416208446
ZNF669	64.22022181	58.4940467924
RP11-1286E23.12	0.0393903777003	0.0393903777003
KHK	149.831883557	117.559564717
RP11-261P9.5	40.4086759314	31.1341452822
RP11-1286E23.15	0.0393903777003	0.0393903777003
PRSS44	20.8965352103	19.8972518444
RP11-1286E23.17	0.0393903777003	0.0393903777003
ZNF660	24.2946896255	33.5490750447
ZNF662	63.4374037012	80.6060103029
STK17A	77.4067865461	91.0416632742
PLK4	246.887109749	273.649884403
ZNF665	10.9065454528	10.0078704879
NME1	158.548356131	157.826380089
AC016757.1	3.18199753761	0.0393903777003
SCAMP4	184.770717084	169.671791784
SCAMP5	58.4744930267	59.4611115456
SCAMP2	82.0993898436	81.1999943778
SCAMP3	300.892687425	282.685619645
AL355922.1	0.0787807554007	0.0787807554007
RTL1	0.0393903777003	1.64396572113
CELA3B	0.630246043205	0.630246043205
CELA3A	0.590855665505	0.590855665505
TSPAN2	60.3345332369	71.3928799853
TSPAN3	122.854154401	125.742926411
C7orf40	13.8221168518	13.6272115707
TSPAN1	3.0391272977	4.46964277327
TSPAN6	158.038278311	172.19752714
TSPAN7	141.369609028	149.571932465
TSPAN4	252.986331187	186.253381081
TSPAN5	146.528792791	169.268911906
RPS16	113.544147305	101.204713635
GFI1B	0.630246043205	5.4439720735
OR1A1	0.0393903777003	0.0393903777003
LRRC10B	6.34176206589	5.58505773544
NANOS1	21.896586895	20.8602643013
FAM193B	267.093491383	260.320204802
ZNF444	50.5292175338	39.7129390761
TREH	17.6685115471	16.3932525292
ZNF446	14.0636475608	13.1837490126
ZNF440	34.0296134651	48.2051798999
ZNF441	17.4203022271	22.6920130998
ZNF442	20.8695815578	38.033945024
RPS6	288.559901342	282.16458331
COX5A	71.9036617279	71.7916517258
ZNF449	35.3373945802	35.0621663183
EPT1	70.6799217016	76.1300730109
PPIP5K2	213.095403872	269.888801724
GFRA4	2.17253898829	0.393903777003
MEFV	6.05256209522	6.83866934478
PPIP5K1	351.838979289	402.769142173
GFRA1	45.6466001868	59.9441438988
L3MBTL4	14.2149205059	42.9838168547
GFRA3	37.3060405776	21.4143278301
ARID1B	271.900983356	262.489571013
RPS3	456.453418866	432.26551003
OFCC1	7.85688980669	2.52098417282
ARID1A	423.995115779	395.784087867
CINP	44.0559738204	43.1344554946
RPS2	340.441054329	296.571327195
ESCO2	136.591329537	169.111237489
AC123788.1	12.0679855347	9.64375686646
PRSS45	20.2276433781	23.2372339517
PRSS42	2.84764201939	3.48488333076
RASD2	29.0129566193	24.2027728558
RASD1	19.938085556	15.4819126129
C1orf187	61.1468710899	51.0653700829
TSEN34	73.449869208	60.3920122236
PCMT1	148.25572636	147.888330668
PRSS48	3.79361268878	0.236342266202
C9orf7	36.6293269247	30.3789142743
C9orf6	30.2602513582	33.9745839387
SLAIN1	216.523122273	212.843320943
C9orf4	3.75422231108	7.2226434797
C9orf3	160.044140942	163.199001729
VDAC2	256.458168596	253.406522445
TIFAB	0.0	0.0
BX248408.2	0.0	0.0
C19orf66	56.0806645527	44.8143524304
BX248408.4	0.0	0.0
C20orf3	128.733137235	121.10902606
C9orf9	19.2714248225	14.791543588
AC069214.1	70.0062473342	70.3453224227
AC120498.1	2.05436785519	0.275732643902
RP11-429E11.3	2.65069013089	0.0787807554007
FAM177A1	56.4558016956	65.7841886654
CPA2	5.76919978857	3.64244484156
FAM175A	160.68019183	165.288170464
FAM175B	68.7098867297	76.7189508751
CPA1	0.748417176306	0.748417176306
CPA6	9.38449148089	0.905978687108
THBS3	155.802320197	127.215032265
CPA4	0.630246043205	2.23482138664
CPA5	0.945369064808	0.945369064808
PVRL1	168.410548441	168.527279079
PVRL3	144.146082923	147.759699576
PVRL2	130.881443791	109.912644677
OSM	0.315123021603	1.91969836503
PVRL4	15.6161841229	6.93818157911
AL391152.1	12.1256370544	14.4494371414
FMN2	11.0055651814	23.2008563578
ZFC3H1	202.74650494	231.009237446
OS9	116.390320987	117.919024199
NCRNA00245	0.472684532404	0.472684532404
SH2D4A	72.1659502387	63.1135528833
C14orf169	19.682559967	18.5355949402
SH2D4B	5.89223592728	7.03678691387
STAG2	356.77040273	413.819548562
STAG3	49.8147159442	47.0010450184
IFT74	108.597108193	109.614997268
MYL10	0.236342266202	1.84091760963
DSTN	139.226716094	137.526458316
NPHS2	2.13314861059	5.5720006302
ALDH5A1	67.0614097342	70.044486016
LONP1	273.718374543	240.075138859
TANC1	123.935166515	129.677674793
ASMTL	200.317153767	170.790125206
KRT6A	0.354513399303	0.354513399303
LEPROTL1	120.721769936	125.56422437
CHRNA9	30.5772114843	22.0042745247
